*;CC(C)NCC(=O)C#N;CC(C)NCC(=O)C#N
*;O=CC12C(O)C3OC1C32;O=CC12C(O)C3OC1C32
*;COCC1CN1C=O;COCC1CN1C=O
*;C#CC1COC1C1CN1;C#CC1COC1C1CN1
*;CCC1(CCC#N)CO1;CCC1(CCC#N)CO1
*;C#CC1C(=O)C2(C)OC12;C#CC1C(=O)C2(C)OC12
*;CCCN(C)C(=O)OC;CCCN(C)C(=O)OC
*;C#CC1OC(C=O)C1C;C#CC1OC(C=O)C1C
*;O=CNc1c[nH]c(=O)o1;O=CNc1c[nH]c(=O)o1
*;N#CC#CC(=O)C1CO1;N#CC#CC(=O)C1CO1
*;CCCOCC(=N)OC;CCCOCC(=N)OC
*;N#CC#CC(=O)C(N)=O;N#CC#CC(=O)C(N)=O
*;COC(C=O)C1CC1;COC(C=O)C1CC1
*;Nc1cn(C=O)cc1N;Nc1cn(C=O)cc1N
*;COCc1nc[nH]n1;COCc1nc[nH]n1
*;N#CC#CC(N)C1CO1;N#CC#CC(N)C1CO1
*;C[NH+](CCN)CC(=O)[O-];C[NH+](CCN)CC(=O)[O-]
*;CCC(CC)C1OC1C;CCC(CC)C1OC1C
*;C#CCN(CC)CC=O;C#CCN(CC)CC=O
*;C#CC1(C)C(C)N1C=O;C#CC1(C)C(C)N1C=O
*;CCCC1OCC1(C)O;CCCC1OCC1(C)O
*;C#CCC1(CC)CN1C;C#CCC1(CC)CN1C
*;COc1conc1C#N;COc1conc1C#N
*;C#CCC1OC1(C)CO;C#CCC1OC1(C)CO
*;CC(CC=O)CCCO;CC(CC=O)CCCO
*;N#CC1CCC(C=O)C1;N#CC1CCC(C=O)C1
*;COC(N)=NC(C)C#N;COC(N)=NC(C)C#N
*;O=CC#CC1CC(=O)C1;O=CC#CC1CC(=O)C1
*;CCCC1(CCO)CO1;CCCC1(CCO)CO1
*;CC1(O)CC1CNC=O;CC1(O)CC1CNC=O
*;CC#CCc1ccn[nH]1;CC#CCc1ccn[nH]1
*;OCCCn1ccnn1;OCCCn1ccnn1
*;C#CC(O)C#CCC#N;C#CC(O)C#CCC#N
*;COCC(C)NCC#N;COCC(C)NCC#N
*;C#CC1(C)NC1C(C)=O;C#CC1(C)NC1C(C)=O
*;C#CC1NC1(C)COC;C#CC1NC1(C)COC
*;CC(C)(CC=O)NC=O;CC(C)(CC=O)NC=O
*;CC(C)(C#N)N1CC1;CC(C)(C#N)N1CC1
*;COC(C=O)C(C)=O;COC(C=O)C(C)=O
*;O=CC(O)C12CC(C1)C2;O=CC(O)C12CC(C1)C2
*;C#CC(=O)C(C=O)OC;C#CC(=O)C(C=O)OC
*;CCCC1(CC#N)CC1;CCCC1(CC#N)CC1
*;CCN=C1CCOCO1;CCN=C1CCOCO1
*;C#CC(=NO)C1NC1C;C#CC(=NO)C1NC1C
*;CCC1(C)CN1C=O;CCC1(C)CN1C=O
*;CCCC1COCO1;CCCC1COCO1
*;O=CC1=CCCOC1=O;O=CC1=CCCOC1=O
*;C#CCC(O)C(C)(C)O;C#CCC(O)C(C)(C)O
*;CC(C)OCCOC=O;CC(C)OCCOC=O
*;COCC(=O)C(C)(C)C;COCC(=O)C(C)(C)C
*;C#CC1NC1(C)CC=O;C#CC1NC1(C)CC=O
*;N#CC1OC(=N)CC1O;N#CC1OC(=N)CC1O
*;N#CC12C3C4C(N41)C32O;N#CC12C3C4C(N41)C32O
*;O=CCCc1cnn[nH]1;O=CCCc1cnn[nH]1
*;N#CC1=CCC(CO)C1;N#CC1=CCC(CO)C1
*;CCC#CC(O)C1CC1;CCC#CC(O)C1CC1
*;N#CCC1CN1C(N)=O;N#CCC1CN1C(N)=O
*;C#CC12C(O)C3C1CN32;C#CC12C(O)C3C1CN32
*;N#CCC(CO)C1CC1;N#CCC(CO)C1CC1
*;C#CCc1oncc1C;C#CCc1oncc1C
*;CC(C#N)(CO)CO;CC(C#N)(CO)CO
*;CCCNC(=O)OCC;CCCNC(=O)OCC
*;N=COC(=O)NCC=O;N=COC(=O)NCC=O
*;C#CC1(C=O)NC1CO;C#CC1(C=O)NC1CO
*;COC(C(N)=O)C(C)C;COC(C(N)=O)C(C)C
*;CC(C)COC1COC1;CC(C)COC1COC1
*;N=C(CC=O)NC=O;N=C(CC=O)NC=O
*;CCOC=NCC=O;CCOC=NCC=O
*;CC1CCC2(C=O)CC12;CC1CCC2(C=O)CC12
*;CCC1(O)CC1OC=O;CCC1(O)CC1OC=O
*;CC1C2C=C(CO)C1C2;CC1C2C=C(CO)C1C2
*;CCOC(=O)C(F)(F)F;CCOC(=O)C(F)(F)F
*;CC1(C)CN1C(=O)C#N;CC1(C)CN1C(=O)C#N
*;O=CN(C=O)CCO;O=CN(C=O)CCO
*;COCC12NC1CC2=O;COCC12NC1CC2=O
*;N#CCCC1CC(O)C1;N#CCCC1CC(O)C1
*;COCC(=O)NC=O;COCC(=O)NC=O
*;CCC(C)C(CO)CO;CCC(C)C(CO)CO
*;C#CC(C)C1(CC)CO1;C#CC(C)C1(CC)CO1
*;CC(=N)OCCOC=O;CC(=N)OCCOC=O
*;CC(O)CCCCC#N;CC(O)CCCCC#N
*;CCC(C#N)(CN)NC;CCC(C#N)(CN)NC
*;CN1CC1CC#CC=O;CN1CC1CC#CC=O
*;C#CC#CCC(C)=NO;C#CC#CCC(C)=NO
*;C#CCC12CC(O1)C2=O;C#CCC12CC(O1)C2=O
*;OCc1n[nH]cc1O;OCc1n[nH]cc1O
*;N#C[C-](C#N)OC(N)=[NH2+];N#C[C-](C#N)OC(N)=[NH2+]
*;N#CCC(=O)CC1CN1;N#CCC(=O)CC1CN1
*;CC1(C=O)NCC1C#N;CC1(C=O)NCC1C#N
*;O=CCNCC(=O)CO;O=CCNCC(=O)CO
*;CCC(CCC#N)OC;CCC(CCC#N)OC
*;CC1=C(C#N)C(=O)NC1;CC1=C(C#N)C(=O)NC1
*;CC(C)CC1NC1C#N;CC(C)CC1NC1C#N
*;CC12C3CC1(C=O)CN32;CC12C3CC1(C=O)CN32
*;CCCCN1CC(=O)C1;CCCCN1CC(=O)C1
*;CCC1C=C(C)C(C)O1;CCC1C=C(C)C(C)O1
*;C#CC(CC#CC)OC;C#CC(CC#CC)OC
*;N#CCCCC(=O)C=O;N#CCCCC(=O)C=O
*;CC1NC(C(N)=O)C1=O;CC1NC(C(N)=O)C1=O
*;N#CC(O)C(O)C1CN1;N#CC(O)C(O)C1CN1
*;CCC1OC2C(CO)C12;CCC1OC2C(CO)C12
*;CCC#CCOC(C)C;CCC#CCOC(C)C
*;N=CNc1ocnc1O;N=CNc1ocnc1O
*;N=COc1coc(N)n1;N=COc1coc(N)n1
*;C#CC(O)CCCC=O;C#CC(O)CCCC=O
*;Cc1cnc(CCO)o1;Cc1cnc(CCO)o1
*;O=CCc1nc(O)co1;O=CCc1nc(O)co1
*;N=C1OC(CO)C1CO;N=C1OC(CO)C1CO
*;Nc1cc(C=O)ccn1;Nc1cc(C=O)ccn1
*;OCC#Cc1cocn1;OCC#Cc1cocn1
*;CC(C)C1(C=O)CN1C;CC(C)C1(C=O)CN1C
*;CN=C1CC(C)(C=O)O1;CN=C1CC(C)(C=O)O1
*;C#CC(O)C1C2CC1O2;C#CC(O)C1C2CC1O2
*;CCNC(=O)CCO;CCNC(=O)CCO
*;CCC(C=O)C(C)C=O;CCC(C=O)C(C)C=O
*;C#CC1C([NH3+])C1C(=O)[O-];C#CC1C([NH3+])C1C(=O)[O-]
*;C#CC1CNC(C#N)C1;C#CC1CNC(C#N)C1
*;C#Cc1cc(=O)cco1;C#Cc1cc(=O)cco1
*;CCOC(CC)C1CN1;CCOC(CC)C1CN1
*;O=CC1(C=O)CN2CC21;O=CC1(C=O)CN2CC21
*;CCOC1CC1CCO;CCOC1CC1CCO
*;[NH3+]CCCC(O)C(=O)[O-];[NH3+]CCCC(O)C(=O)[O-]
*;COCc1oncc1C;COCc1oncc1C
*;C#CC1CCC(C)C1;C#CC1CCC(C)C1
*;N=CN(C=O)CC1CN1;N=CN(C=O)CC1CN1
*;C#CC1(C2CC2)COC1;C#CC1(C2CC2)COC1
*;N#CC(CO)COC=O;N#CC(CO)COC=O
*;CCC1(C=O)CCC1=O;CCC1(C=O)CCC1=O
*;Cc1occc1C(N)=O;Cc1occc1C(N)=O
*;O=C(CCO)CCO;O=C(CCO)CCO
*;C#CCOCCC#CC;C#CCOCCC#CC
*;CCC(CO)N=COC;CCC(CO)N=COC
*;COCC(C)(C#N)CO;COCC(C)(C#N)CO
*;N#CC(O)C(C=O)CO;N#CC(O)C(C=O)CO
*;CCOCC(C#N)CO;CCOCC(C#N)CO
*;CC#CCCCCOC;CC#CCCCCOC
*;C#CC12C3CN1C2C3O;C#CC12C3CN1C2C3O
*;CC1N2C3CC3C12C#N;CC1N2C3CC3C12C#N
*;N#CCC1(C(N)=O)CO1;N#CCC1(C(N)=O)CO1
*;Cc1nc(N)oc1C=O;Cc1nc(N)oc1C=O
*;CCNC(C)C(=O)C#N;CCNC(C)C(=O)C#N
*;CCOC1C=CCC1C;CCOC1C=CCC1C
*;C#CC(C=O)NC=O;C#CC(C=O)NC=O
*;COCC1NCC1=O;COCC1NCC1=O
*;N#CC1(C#N)CCC1;N#CC1(C#N)CCC1
*;CC(O)CC1C2CCC21;CC(O)CC1C2CCC21
*;CC(C)CC(C)(C)O;CC(C)CC(C)(C)O
*;CCc1nc(=N)cco1;CCc1nc(=N)cco1
*;COCCCOC(C)=O;COCCCOC(C)=O
*;CCC1=CCCC1=O;CCC1=CCCC1=O
*;N=C(N)C(=O)CC=O;N=C(N)C(=O)CC=O
*;Cc1c(N)nnn1C=O;Cc1c(N)nnn1C=O
*;C#CC12C3C4C3N1C42;C#CC12C3C4C3N1C42
*;C#CCCNC(=O)OC;C#CCCNC(=O)OC
*;N#CC(=O)C1C2CCC21;N#CC(=O)C1C2CCC21
*;CC(O)CCOC(C)C;CC(O)CCOC(C)C
*;CCCNC(=O)CC=O;CCCNC(=O)CC=O
*;N#CCC(=O)NC1CC1;N#CCC(=O)NC1CC1
*;CCC1=CCCN1C=O;CCC1=CCCN1C=O
*;O=C(CO)C(=O)CO;O=C(CO)C(=O)CO
*;CC(=O)C(C)CC1CO1;CC(=O)C(C)CC1CO1
*;CCc1connc1=N;CCc1connc1=N
*;CC(O)CC(C#N)CO;CC(O)CC(C#N)CO
*;C#CC1(C)C(N)C1C#N;C#CC1(C)C(N)C1C#N
*;CC(C)CC(C)CC#N;CC(C)CC(C)CC#N
*;CC1N(C)C1(C=O)C=O;CC1N(C)C1(C=O)C=O
*;CC1C2C(C#N)OC12C;CC1C2C(C#N)OC12C
*;CC1CC1([NH3+])CC(=O)[O-];CC1CC1([NH3+])CC(=O)[O-]
*;N#CCNCCC1CC1;N#CCNCCC1CC1
*;N#CC1CC1(O)C#N;N#CC1CC1(O)C#N
*;O=CCc1ccccn1;O=CCc1ccccn1
*;Cc1cc(C)c(C=O)[nH]1;Cc1cc(C)c(C=O)[nH]1
*;CCC(=NCCO)OC;CCC(=NCCO)OC
*;CC(CO)C(C)(N)C#N;CC(CO)C(C)(N)C#N
*;CC(O)CC1(C)CC1O;CC(O)CC1(C)CC1O
*;N#Cc1cnnn1C=O;N#Cc1cnnn1C=O
*;COCc1[nH]nnc1O;COCc1[nH]nnc1O
*;N#CCOC1CC1C=O;N#CCOC1CC1C=O
*;CC(=O)CCC#CC=O;CC(=O)CCC#CC=O
*;C#CCCOCC1CO1;C#CCCOCC1CO1
*;CN1C2C3CC2(CO)C31;CN1C2C3CC2(CO)C31
*;C#CC12CC3(O)C1NC32;C#CC12CC3(O)C1NC32
*;CC1CC(O)(C#N)CO1;CC1CC(O)(C#N)CO1
*;CC12CC(O1)C2CCO;CC12CC(O1)C2CCO
*;C#CC12CC1(OC)CO2;C#CC12CC1(OC)CO2
*;N=C(C=O)OCCCO;N=C(C=O)OCCCO
*;CCN1CC1C1CN1C;CCN1CC1C1CN1C
*;CCC12CC(O1)C2CO;CCC12CC(O1)C2CO
*;O=CC#Cc1cnno1;O=CC#Cc1cnno1
*;CCCC(=O)C(O)C#N;CCCC(=O)C(O)C#N
*;CC(C)CCC1CC1O;CC(C)CCC1CC1O
*;C#CCC1OC2CC1C2;C#CCC1OC2CC1C2
*;CCN=CN(C)C=O;CCN=CN(C)C=O
*;CC(C)OC(C)C=O;CC(C)OC(C)C=O
*;CCC(C=O)OC=NC;CCC(C=O)OC=NC
*;CCC1(C(O)CO)CC1;CCC1(C(O)CO)CC1
*;NC(=O)CC(F)(F)F;NC(=O)CC(F)(F)F
*;CCC1(C)CC1C(N)=O;CCC1(C)CC1C(N)=O
*;C#CC1(C(O)C#N)CO1;C#CC1(C(O)C#N)CO1
*;COCC(C)(C)C#N;COCC(C)(C)C#N
*;CC1C(C(=O)CO)N1C;CC1C(C(=O)CO)N1C
*;CCCC(O)(C=O)C=O;CCCC(O)(C=O)C=O
*;CC1OC2CC(C#N)C12;CC1OC2CC(C#N)C12
*;CC(C=O)(C=O)C=O;CC(C=O)(C=O)C=O
*;NC(=O)CC(C=O)CO;NC(=O)CC(C=O)CO
*;CCOC1C2CCC21O;CCOC1C2CCC21O
*;CCCCN1CC1C=O;CCCCN1CC1C=O
*;N#C[c-]1[nH]c(=[NH2+])[nH]c1=N;N#C[c-]1[nH]c(=[NH2+])[nH]c1=N
*;C#CC(CC=O)CC=O;C#CC(CC=O)CC=O
*;O=COC1C(=O)CC1O;O=COC1C(=O)CC1O
*;N=COc1[nH]ncc1N;N=COc1[nH]ncc1N
*;COCC(=O)NC(C)=O;COCC(=O)NC(C)=O
*;CCCOC1CC1C;CCCOC1CC1C
*;O=COC1CC1(O)CO;O=COC1CC1(O)CO
*;N#CC(O)(C=O)C(=N)N;N#CC(O)(C=O)C(=N)N
*;C#CCC(C)CCC;C#CCC(C)CCC
*;Cn1ccnc1CC=O;Cn1ccnc1CC=O
*;CCNC(=O)N1CCC1;CCNC(=O)N1CCC1
*;O=CCNc1cn[nH]c1;O=CCNc1cn[nH]c1
*;CC(=O)NCC(C)C=O;CC(=O)NCC(C)C=O
*;CCC(C=O)CC1CC1;CCC(C=O)CC1CC1
*;CCC1OC2C3CC1C32;CCC1OC2C3CC1C32
*;CCC(CCC=O)OC;CCC(CCC=O)OC
*;CC12OC1CNC2C#N;CC12OC1CNC2C#N
*;C#CCC1(C)NC1C#C;C#CCC1(C)NC1C#C
*;CC(C)(C)C1CC1C#N;CC(C)(C)C1CC1C#N
*;C#CCC1(CC)CO1;C#CCC1(CC)CO1
*;C#CC(O)COCCO;C#CC(O)COCCO
*;CCC1(C)C2C=CCC21;CCC1(C)C2C=CCC21
*;N#CCCC(=O)C=O;N#CCCC(=O)C=O
*;CN=C1CC(C=O)CO1;CN=C1CC(C=O)CO1
*;CCCC(=O)OC=NC;CCCC(=O)OC=NC
*;C#CC1(C)NC(C)C1=O;C#CC1(C)NC(C)C1=O
*;CCC(CO)C(=O)OC;CCC(CO)C(=O)OC
*;CCc1[nH]ncc1C=O;CCc1[nH]ncc1C=O
*;C#CC(N)C(N)C#N;C#CC(N)C(N)C#N
*;O=C1OCC=C1CCO;O=C1OCC=C1CCO
*;COCC1C(C)C1CO;COCC1C(C)C1CO
*;CCCC(C)(O)C(C)C;CCCC(C)(O)C(C)C
*;NC(N)=[NH+]CCC(=O)[O-];NC(N)=[NH+]CCC(=O)[O-]
*;CCCC1(CC=O)CO1;CCCC1(CC=O)CO1
*;N=COCCOCC=O;N=COCCOCC=O
*;CC(C)Cc1cnon1;CC(C)Cc1cnon1
*;N#CC12OC1C1(O)CC12;N#CC12OC1C1(O)CC12
*;C#CC1(CCCC)CN1;C#CC1(CCCC)CN1
*;C#CC(CO)C(O)CC;C#CC(CO)C(O)CC
*;CC(C)C(O)(C#N)C#N;CC(C)C(O)(C#N)C#N
*;CCCc1[nH]ncc1O;CCCc1[nH]ncc1O
*;Cc1c(C#N)n[nH]c1N;Cc1c(C#N)n[nH]c1N
*;CCCCC#CC(C)C;CCCCC#CC(C)C
*;CC1OC(C=O)C1C#N;CC1OC(C=O)C1C#N
*;CC12CCC(CO)(C1)O2;CC12CCC(CO)(C1)O2
*;CC(=O)CC(C)CC#N;CC(=O)CC(C)CC#N
*;NC(=O)CCC(O)CO;NC(=O)CCC(O)CO
*;O=CCc1ccccn1;O=CCc1ccccn1
*;C#CC(CC)C(=N)OC;C#CC(CC)C(=N)OC
*;CCC(=O)C(C#N)C#N;CCC(=O)C(C#N)C#N
*;C#CC1CC(=O)NC1=N;C#CC1CC(=O)NC1=N
*;CCCC(C)CC=O;CCCC(C)CC=O
*;N#CC12CC1C=CC2O;N#CC12CC1C=CC2O
*;C#CC1CC(C)C2NC12;C#CC1CC(C)C2NC12
*;CC1(O)CC1CC(N)=O;CC1(O)CC1CC(N)=O
*;CC12CCC1OC2C=O;CC12CCC1OC2C=O
*;CC(C(=O)CO)C1CN1;CC(C(=O)CO)C1CN1
*;CCC#CCC(O)CC;CCC#CCC(O)CC
*;CC1(C=O)C2C3NC3C21;CC1(C=O)C2C3NC3C21
*;CN1CCC2(C#N)CC12;CN1CCC2(C#N)CC12
*;C#CCC1CCCC1=O;C#CCC1CCCC1=O
*;NC(=O)C1(O)CC(=O)C1;NC(=O)C1(O)CC(=O)C1
*;CC(=O)C(=O)CCC=O;CC(=O)C(=O)CCC=O
*;CCC1NC(=O)C2OC12;CCC1NC(=O)C2OC12
*;CC1C(C=O)C1CC=O;CC1C(C=O)C1CC=O
*;CCC(O)C(C)(O)CC;CCC(O)C(C)(O)CC
*;CN(C)CC(=O)C=O;CN(C)CC(=O)C=O
*;CC1NC1(C)C(O)C#N;CC1NC1(C)C(O)C#N
*;CC12CC3(C#N)NC1C32;CC12CC3(C#N)NC1C32
*;CC(=O)CCCCO;CC(=O)CCCCO
*;CC1C2CC1(C=O)O2;CC1C2CC1(C=O)O2
*;CCCC1OC1CC#N;CCCC1OC1CC#N
*;CCN=CN(C=N)C=N;CCN=CN(C=N)C=N
*;CC1C(N)C1(O)C#N;CC1C(N)C1(O)C#N
*;CCC#CC1NC1C;CCC#CC1NC1C
*;O=CCn1cnc(O)n1;O=CCn1cnc(O)n1
*;CC1COCC1(C)C=O;CC1COCC1(C)C=O
*;C#CC1C2CCC3C2N13;C#CC1C2CCC3C2N13
*;C#CC(OC=O)C(N)=O;C#CC(OC=O)C(N)=O
*;CNC(=O)CCCC=O;CNC(=O)CCCC=O
*;OCc1c[nH]c(CO)n1;OCc1c[nH]c(CO)n1
*;CC(CC#N)OC=N;CC(CC#N)OC=N
*;N=CNc1cnc(N)o1;N=CNc1cnc(N)o1
*;O=CC(=O)C1CN1C=O;O=CC(=O)C1CN1C=O
*;FC(F)(F)CC1CC1;FC(F)(F)CC1CC1
*;C#CC1(C#N)NC1C;C#CC1(C#N)NC1C
*;C#CC1OC2CC1(C)C2;C#CC1OC2CC1(C)C2
*;C#CC(=O)C(C#C)C#N;C#CC(=O)C(C#C)C#N
*;N#CC#CCNCCO;N#CC#CCNCCO
*;CCOC(C)COC=O;CCOC(C)COC=O
*;CC1=CC(CCO)OC1;CC1=CC(CCO)OC1
*;CC1(O)COC1C(N)=O;CC1(O)COC1C(N)=O
*;C#CCC1=CCOC1=O;C#CCC1=CCOC1=O
*;C#CC(C)COC(C)C;C#CC(C)COC(C)C
*;CCCC(=O)CC(N)=O;CCCC(=O)CC(N)=O
*;Cn1cccc1NC=O;Cn1cccc1NC=O
*;O=CCOCC(=O)C=O;O=CCOCC(=O)C=O
*;C#CC(=O)C1(C#C)CC1;C#CC(=O)C1(C#C)CC1
*;N#CCC(N)C#CCO;N#CCC(N)C#CCO
*;O=C1CN=C(CO)NC1;O=C1CN=C(CO)NC1
*;O=CC#CC#CCCO;O=CC#CC#CCCO
*;CCC(C)(C)C1CCC1;CCC(C)(C)C1CCC1
*;O=C(CO)OCC1CC1;O=C(CO)OCC1CC1
*;CCC1C(N)C1(O)C#N;CCC1C(N)C1(O)C#N
*;CCCC(C#N)C(C)=O;CCCC(C#N)C(C)=O
*;C#CC1COCC(C)O1;C#CC1COCC(C)O1
*;N#CC(C#N)(C#N)C#N;N#CC(C#N)(C#N)C#N
*;CCCNC(=N)C(N)=O;CCCNC(=N)C(N)=O
*;COC(C#N)C(O)CO;COC(C#N)C(O)CO
*;CC(C=O)NCC#N;CC(C=O)NCC#N
*;O=c1[nH]cccc1CO;O=c1[nH]cccc1CO
*;CC12CC(C=C1C=O)C2;CC12CC(C=C1C=O)C2
*;CC(=N)OCC(N)C#N;CC(=N)OCC(N)C#N
*;COCCC1C=CCC1;COCCC1C=CCC1
*;CCC1OC1C(=O)NC;CCC1OC1C(=O)NC
*;C#Cc1nc(O)c(C)[nH]1;C#Cc1nc(O)c(C)[nH]1
*;O=COCC1(CO)CC1;O=COCC1(CO)CC1
*;C#CCC1CC(=O)N1C;C#CCC1CC(=O)N1C
*;CCC(C=O)(C=O)CO;CCC(C=O)(C=O)CO
*;Cc1oc(=O)[nH]c1CO;Cc1oc(=O)[nH]c1CO
*;N#CCNCC(=O)CO;N#CCNCC(=O)CO
*;CCN(C)C(=O)NC;CCN(C)C(=O)NC
*;C#Cc1cc(C)co1;C#Cc1cc(C)co1
*;N=C(C=O)NCC1CC1;N=C(C=O)NCC1CC1
*;C#CC1CC(CCO)O1;C#CC1CC(CCO)O1
*;CC#CCN(C=O)CC;CC#CCN(C=O)CC
*;C#CCNC(=O)CC;C#CCNC(=O)CC
*;C#CC1C=CC(CC)O1;C#CC1C=CC(CC)O1
*;C#CC1(C)C=CC(=N)O1;C#CC1(C)C=CC(=N)O1
*;[NH3+]C1(CC(=O)[O-])CC1O;[NH3+]C1(CC(=O)[O-])CC1O
*;COCC#CC1(C)CN1;COCC#CC1(C)CN1
*;O=CCN1CC=CCC1;O=CCN1CC=CCC1
*;C#CCC#CCCC#N;C#CCC#CCCC#N
*;C#Cc1c(N)n[nH]c1O;C#Cc1c(N)n[nH]c1O
*;CCC1OC1(C=O)CO;CCC1OC1(C=O)CO
*;O=CNCc1ccco1;O=CNCc1ccco1
*;C#CCC1OCCC1=O;C#CCC1OCCC1=O
*;CC1(C(N)C#N)CC1;CC1(C(N)C#N)CC1
*;O=CNCCNC=O;O=CNCCNC=O
*;O=CN(C=O)C1CC1O;O=CN(C=O)C1CC1O
*;N#CCN(C=N)C=N;N#CCN(C=N)C=N
*;CN1CC1(C#N)CCO;CN1CC1(C#N)CCO
*;COC(=O)NC1(C)CC1;COC(=O)NC1(C)CC1
*;CCC1C(O)C1(O)C=O;CCC1C(O)C1(O)C=O
*;CC1([NH3+])CC1CC(=O)[O-];CC1([NH3+])CC1CC(=O)[O-]
*;CCC12OC3C4C1N4C32;CCC12OC3C4C1N4C32
*;CC#CC1NC1CCC;CC#CC1NC1CCC
*;CC1(CC=O)CNC1=O;CC1(CC=O)CNC1=O
*;C#CC(C)(C#N)CO;C#CC(C)(C#N)CO
*;CC12CN1CC2(O)C=O;CC12CN1CC2(O)C=O
*;CCC12CC1(O)C1CN12;CCC12CC1(O)C1CN12
*;CC1NC1C#CCC=O;CC1NC1C#CCC=O
*;CNC(=N)C(=O)C(C)C;CNC(=N)C(=O)C(C)C
*;CC1OC2C(C#N)C12;CC1OC2C(C#N)C12
*;C#CC1NC1C1(C)CC1;C#CC1NC1C1(C)CC1
*;C#CC1C(=O)OC1CC;C#CC1C(=O)OC1CC
*;[NH3+]CC1(C(=O)[O-])CC1;[NH3+]CC1(C(=O)[O-])CC1
*;CCC1CC=CCC1O;CCC1CC=CCC1O
*;CCC12CC3CC1C3O2;CCC12CC3CC1C3O2
*;CC#CCC(C=O)CO;CC#CCC(C=O)CO
*;N#CCC(N)(CO)CO;N#CCC(N)(CO)CO
*;CC1C2CC1(OC=N)C2;CC1C2CC1(OC=N)C2
*;O=CCc1cocn1;O=CCc1cocn1
*;O=CCC1(NC=O)CC1;O=CCC1(NC=O)CC1
*;CCC1=CC=CCC=C1;CCC1=CC=CCC=C1
*;CN(C=O)C(C=O)CO;CN(C=O)C(C=O)CO
*;N#CCCCOCCO;N#CCCCOCCO
*;N#CCCNCC(N)=O;N#CCCNCC(N)=O
*;C#CCC(C)(O)CC;C#CCC(C)(O)CC
*;OCCOc1ncon1;OCCOc1ncon1
*;CC(C=O)COC=N;CC(C=O)COC=N
*;COCC1(NC=O)CC1;COCC1(NC=O)CC1
*;CCC1(O)CC(C)(O)C1;CCC1(O)CC(C)(O)C1
*;CC12CC(CC1C=O)C2;CC12CC(CC1C=O)C2
*;C#CC(C)C1CCOC1;C#CC(C)C1CCOC1
*;CCC12CCC1C1NC12;CCC12CCC1C1NC12
*;O=C([O-])C(O)CC1C[NH2+]1;O=C([O-])C(O)CC1C[NH2+]1
*;Cc1cc(OC=N)co1;Cc1cc(OC=N)co1
*;CCC1(C)COC(=O)N1;CCC1(C)COC(=O)N1
*;CCC1C2CC1C2O;CCC1C2CC1C2O
*;C#CCC1(CCO)CN1;C#CCC1(CCO)CN1
*;CC1OC12COC2C#N;CC1OC12COC2C#N
*;CCC(C)C(C=O)C=O;CCC(C)C(C=O)C=O
*;Cc1cnc(C=O)[nH]1;Cc1cnc(C=O)[nH]1
*;CCC(=O)C(C)(O)CC;CCC(=O)C(C)(O)CC
*;O=CNCC(=O)CCO;O=CNCC(=O)CCO
*;CCC1(O)C2N=COC21;CCC1(O)C2N=COC21
*;N#CC1CC2(CCC2)C1;N#CC1CC2(CCC2)C1
*;CCC(C)(C=O)C1CC1;CCC(C)(C=O)C1CC1
*;CC(O)CNCC#N;CC(O)CNCC#N
*;CCn1nccc1C#N;CCn1nccc1C#N
*;CCC1CC2(CC2)C1O;CCC1CC2(CC2)C1O
*;CC#CC1CN1CC;CC#CC1CN1CC
*;CCCC1C(O)C2CC12;CCCC1C(O)C2CC12
*;NC(C=O)=NCC=O;NC(C=O)=NCC=O
*;CCCCC1=NCCO1;CCCCC1=NCCO1
*;CCCC#CCCC=O;CCCC#CCCC=O
*;CCNCC(F)(F)F;CCNCC(F)(F)F
*;C#CC(C#C)(C#C)CC;C#CC(C#C)(C#C)CC
*;N#Cc1cn(C=O)cn1;N#Cc1cn(C=O)cn1
*;CCN=c1occ(O)o1;CCN=c1occ(O)o1
*;CCC(C)C(C)C=O;CCC(C)C(C)C=O
*;CCN1C2CCC(=O)C21;CCN1C2CCC(=O)C21
*;CC(CO)C(C)C1CC1;CC(CO)C(C)C1CC1
*;CC1CN1C(C#N)CO;CC1CN1C(C#N)CO
*;CC1CC(=O)NC1CO;CC1CC(=O)NC1CO
*;COC1CC1COC=N;COC1CC1COC=N
*;N#CCC#CCCC#N;N#CCC#CCCC#N
*;N#CCC1CCCC1;N#CCC1CCCC1
*;O=CC(=O)CC(F)(F)F;O=CC(=O)CC(F)(F)F
*;C#CC1CC1N1CC1C;C#CC1CC1N1CC1C
*;C#CC1COC2CC2O1;C#CC1COC2CC2O1
*;CN(C=O)C(=N)C#N;CN(C=O)C(=N)C#N
*;CC(C#N)(C#N)C1CC1;CC(C#N)(C#N)C1CC1
*;C#CCCn1ccnc1;C#CCCn1ccnc1
*;CCCNC(C#N)CC;CCCNC(C#N)CC
*;CCC(CO)CC#N;CCC(CO)CC#N
*;CC1CN=C(NC=O)N1;CC1CN=C(NC=O)N1
*;O=CC1OC12CC(O)C2;O=CC1OC12CC(O)C2
*;CC(OC=N)C1CC1O;CC(OC=N)C1CC1O
*;CCOCC(CC)OC;CCOCC(CC)OC
*;O=COCCCN1CC1;O=COCCCN1CC1
*;CCC1CC1(O)C#N;CCC1CC1(O)C#N
*;C#CCCCCC#CC;C#CCCCCC#CC
*;C#CCC(C#C)C1CC1;C#CCC(C#C)C1CC1
